CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate
12005,2014-04-22,USD,SAR,3.7502
12006,2014-04-22,USD,VEB,1489.0
12007,2014-04-23,USD,ARS,3.76
12008,2014-04-23,USD,AUD,1.8197
12009,2014-04-23,USD,BRL,3.761
12010,2014-04-23,USD,CAD,1.5958
12011,2014-04-23,USD,CNY,8.2873
12012,2014-04-23,USD,EUR,1.017
12013,2014-04-23,USD,GBP,0.6382
12014,2014-04-23,USD,JPY,124.29
12015,2014-04-23,USD,MXN,10.222
12016,2014-04-23,USD,SAR,3.7502
12017,2014-04-23,USD,VEB,1498.0
12018,2014-04-24,USD,ARS,3.74
12019,2014-04-24,USD,AUD,1.8311
12020,2014-04-24,USD,BRL,3.733
12021,2014-04-24,USD,CAD,1.5981
12022,2014-04-24,USD,CNY,8.2873
12023,2014-04-24,USD,EUR,1.0219
12024,2014-04-24,USD,GBP,0.6439
12025,2014-04-24,USD,JPY,124.39
12026,2014-04-24,USD,MXN,10.177
12027,2014-04-24,USD,SAR,3.7502
12028,2014-04-24,USD,VEB,1493.0
12029,2014-04-25,USD,ARS,3.74
12030,2014-04-25,USD,AUD,1.8225
12031,2014-04-25,USD,BRL,3.7997
12032,2014-04-25,USD,CAD,1.5972
12033,2014-04-25,USD,CNY,8.2872
12034,2014-04-25,USD,EUR,1.0105
12035,2014-04-25,USD,GBP,0.6392
12036,2014-04-25,USD,JPY,123.28
12037,2014-04-25,USD,MXN,10.257
12038,2014-04-25,USD,SAR,3.7504
12039,2014-04-25,USD,VEB,1493.0
12040,2014-04-26,USD,ARS,3.7
12041,2014-04-26,USD,AUD,1.8248
12042,2014-04-26,USD,BRL,3.96
12043,2014-04-26,USD,CAD,1.5903
12044,2014-04-26,USD,CNY,8.2871
12045,2014-04-26,USD,EUR,1.0141
12046,2014-04-26,USD,GBP,0.6394
12047,2014-04-26,USD,JPY,123.62
12048,2014-04-26,USD,MXN,10.21
12049,2014-04-26,USD,SAR,3.7504
12050,2014-04-26,USD,VEB,1479.5
12051,2014-04-27,USD,ARS,3.7
12052,2014-04-27,USD,AUD,1.8202
12053,2014-04-27,USD,BRL,4.0316
12054,2014-04-27,USD,CAD,1.5869
12055,2014-04-27,USD,CNY,8.287
12056,2014-04-27,USD,EUR,1.0132
12057,2014-04-27,USD,GBP,0.6403
12058,2014-04-27,USD,JPY,124.06
12059,2014-04-27,USD,MXN,10.135
12060,2014-04-27,USD,SAR,3.7507
12061,2014-04-27,USD,VEB,1479.5
12062,2014-04-28,USD,ARS,3.7
12063,2014-04-28,USD,AUD,1.8238
12064,2014-04-28,USD,BRL,4.0316
12065,2014-04-28,USD,CAD,1.5867
12066,2014-04-28,USD,CNY,8.287
12067,2014-04-28,USD,EUR,1.0132
12068,2014-04-28,USD,GBP,0.6405
12069,2014-04-28,USD,JPY,124.05
12070,2014-04-28,USD,MXN,10.13
12071,2014-04-28,USD,SAR,3.7507
12072,2014-04-28,USD,VEB,1479.5
12073,2014-04-29,USD,ARS,3.7
12074,2014-04-29,USD,AUD,1.8277
12075,2014-04-29,USD,BRL,4.0316
12076,2014-04-29,USD,CAD,1.5867
12077,2014-04-29,USD,CNY,8.287
12078,2014-04-29,USD,EUR,1.0128
12079,2014-04-29,USD,GBP,0.6401
12080,2014-04-29,USD,JPY,124.16
12081,2014-04-29,USD,MXN,10.13
12082,2014-04-29,USD,SAR,3.7507
12083,2014-04-29,USD,VEB,1479.5
12084,2014-04-30,USD,ARS,3.7
12085,2014-04-30,USD,AUD,1.8295
12086,2014-04-30,USD,BRL,3.89
12087,2014-04-30,USD,CAD,1.5862
12088,2014-04-30,USD,CNY,8.2867
12089,2014-04-30,USD,EUR,1.0133
12090,2014-04-30,USD,GBP,0.6422
12091,2014-04-30,USD,JPY,124.31
12092,2014-04-30,USD,MXN,10.13
12093,2014-04-30,USD,SAR,3.7509
12094,2014-04-30,USD,VEB,1479.5
12095,2014-05-01,USD,ARS,3.66
12096,2014-05-01,USD,AUD,1.8306
12097,2014-05-01,USD,BRL,3.8399
12098,2014-05-01,USD,CAD,1.5873
12099,2014-05-01,USD,CNY,8.2867
12100,2014-05-01,USD,EUR,1.0187
12101,2014-05-01,USD,GBP,0.6443
12102,2014-05-01,USD,JPY,124.7
12103,2014-05-01,USD,MXN,10.145
12104,2014-05-01,USD,SAR,3.7503
12105,2014-05-01,USD,VEB,1429.5
12106,2014-05-02,USD,ARS,3.66
12107,2014-05-02,USD,AUD,1.8218
12108,2014-05-02,USD,BRL,3.9207
12109,2014-05-02,USD,CAD,1.5845
12110,2014-05-02,USD,CNY,8.2867
12111,2014-05-02,USD,EUR,1.0192
12112,2014-05-02,USD,GBP,0.6435
12113,2014-05-02,USD,JPY,124.49
12114,2014-05-02,USD,MXN,10.0779
12115,2014-05-02,USD,SAR,3.7509
12116,2014-05-02,USD,VEB,1429.5
12117,2014-05-03,USD,ARS,3.6
12118,2014-05-03,USD,AUD,1.8158
12119,2014-05-03,USD,BRL,3.8999
12120,2014-05-03,USD,CAD,1.5708
12121,2014-05-03,USD,CNY,8.2868
12122,2014-05-03,USD,EUR,1.0301
12123,2014-05-03,USD,GBP,0.6451
12124,2014-05-03,USD,JPY,125.06
12125,2014-05-03,USD,MXN,10.009
12126,2014-05-03,USD,SAR,3.7509
12127,2014-05-03,USD,VEB,1410.0
12128,2014-05-04,USD,ARS,3.62
12129,2014-05-04,USD,AUD,1.8185
12130,2014-05-04,USD,BRL,3.8799
12131,2014-05-04,USD,CAD,1.5737
12132,2014-05-04,USD,CNY,8.2867
12133,2014-05-04,USD,EUR,1.0286
12134,2014-05-04,USD,GBP,0.6469
12135,2014-05-04,USD,JPY,125.55
12136,2014-05-04,USD,MXN,10.002
12137,2014-05-04,USD,SAR,3.7509
12138,2014-05-04,USD,VEB,1418.5
12139,2014-05-05,USD,ARS,3.62
12140,2014-05-05,USD,AUD,1.8185
12141,2014-05-05,USD,BRL,3.8799
12142,2014-05-05,USD,CAD,1.5734
12143,2014-05-05,USD,CNY,8.2867
12144,2014-05-05,USD,EUR,1.0283
12145,2014-05-05,USD,GBP,0.647
12146,2014-05-05,USD,JPY,125.56
12147,2014-05-05,USD,MXN,9.9867
12148,2014-05-05,USD,SAR,3.7507
12149,2014-05-05,USD,VEB,1418.5
12150,2014-05-06,USD,ARS,3.62
12151,2014-05-06,USD,AUD,1.8167
12152,2014-05-06,USD,BRL,3.8799
12153,2014-05-06,USD,CAD,1.5742
12154,2014-05-06,USD,CNY,8.2867
12155,2014-05-06,USD,EUR,1.0285
12156,2014-05-06,USD,GBP,0.6468
12157,2014-05-06,USD,JPY,125.43
12158,2014-05-06,USD,MXN,9.9867
12159,2014-05-06,USD,SAR,3.7507
12160,2014-05-06,USD,VEB,1419.0
12161,2014-05-07,USD,ARS,3.62
12162,2014-05-07,USD,AUD,1.8041
12163,2014-05-07,USD,BRL,3.9159
12164,2014-05-07,USD,CAD,1.5642
12165,2014-05-07,USD,CNY,8.2868
12166,2014-05-07,USD,EUR,1.0271
12167,2014-05-07,USD,GBP,0.6485
12168,2014-05-07,USD,JPY,124.96
12169,2014-05-07,USD,MXN,9.9414
12170,2014-05-07,USD,SAR,3.7502
12171,2014-05-07,USD,VEB,1426.5
12172,2014-05-08,USD,ARS,3.6099
12173,2014-05-08,USD,AUD,1.8077
12174,2014-05-08,USD,BRL,3.911
12175,2014-05-08,USD,CAD,1.569
12176,2014-05-08,USD,CNY,8.2871
12177,2014-05-08,USD,EUR,1.0228
12178,2014-05-08,USD,GBP,0.647
12179,2014-05-08,USD,JPY,125.16
12180,2014-05-08,USD,MXN,9.9885
12181,2014-05-08,USD,SAR,3.7509
12182,2014-05-08,USD,VEB,1413.0
12183,2014-05-09,USD,ARS,3.6099
12184,2014-05-09,USD,AUD,1.809
12185,2014-05-09,USD,BRL,3.9169
12186,2014-05-09,USD,CAD,1.5644
12187,2014-05-09,USD,CNY,8.287
12188,2014-05-09,USD,EUR,1.0244
12189,2014-05-09,USD,GBP,0.6464
12190,2014-05-09,USD,JPY,124.61
12191,2014-05-09,USD,MXN,9.9413
12192,2014-05-09,USD,SAR,3.7503
12193,2014-05-09,USD,VEB,1433.5
12194,2014-05-10,USD,ARS,3.6099
12195,2014-05-10,USD,AUD,1.805
12196,2014-05-10,USD,BRL,3.8149
12197,2014-05-10,USD,CAD,1.5653
12198,2014-05-10,USD,CNY,8.287
12199,2014-05-10,USD,EUR,1.0232
12200,2014-05-10,USD,GBP,0.6434
12201,2014-05-10,USD,JPY,124.49
12202,2014-05-10,USD,MXN,9.9962
12203,2014-05-10,USD,SAR,3.7503
12204,2014-05-10,USD,VEB,1432.0
12205,2014-05-11,USD,ARS,3.6099
12206,2014-05-11,USD,AUD,1.7999
12207,2014-05-11,USD,BRL,3.8885
12208,2014-05-11,USD,CAD,1.568
12209,2014-05-11,USD,CNY,8.2873
12210,2014-05-11,USD,EUR,1.0247
12211,2014-05-11,USD,GBP,0.645
12212,2014-05-11,USD,JPY,124.34
12213,2014-05-11,USD,MXN,10.0109
12214,2014-05-11,USD,SAR,3.7505
12215,2014-05-11,USD,VEB,1432.0
12216,2014-05-12,USD,ARS,3.6099
12217,2014-05-12,USD,AUD,1.7999
12218,2014-05-12,USD,BRL,3.8885
12219,2014-05-12,USD,CAD,1.5676
12220,2014-05-12,USD,CNY,8.2873
12221,2014-05-12,USD,EUR,1.0246
12222,2014-05-12,USD,GBP,0.6449
12223,2014-05-12,USD,JPY,124.34
12224,2014-05-12,USD,MXN,9.82
12225,2014-05-12,USD,SAR,3.7505
12226,2014-05-12,USD,VEB,1432.0
12227,2014-05-13,USD,ARS,3.6099
12228,2014-05-13,USD,AUD,1.7995
12229,2014-05-13,USD,BRL,3.8885
12230,2014-05-13,USD,CAD,1.5677
12231,2014-05-13,USD,CNY,8.2873
12232,2014-05-13,USD,EUR,1.0242
12233,2014-05-13,USD,GBP,0.6462
12234,2014-05-13,USD,JPY,124.2
12235,2014-05-13,USD,MXN,9.82
12236,2014-05-13,USD,SAR,3.7505
12237,2014-05-13,USD,VEB,1432.0
12238,2014-05-14,USD,ARS,3.6
12239,2014-05-14,USD,AUD,1.7892
12240,2014-05-14,USD,BRL,3.7759
12241,2014-05-14,USD,CAD,1.5589
12242,2014-05-14,USD,CNY,8.2873
12243,2014-05-14,USD,EUR,1.0158
12244,2014-05-14,USD,GBP,0.6411
12245,2014-05-14,USD,JPY,123.62
12246,2014-05-14,USD,MXN,10.0909
12247,2014-05-14,USD,SAR,3.7502
12248,2014-05-14,USD,VEB,1386.0
12249,2014-05-15,USD,ARS,3.57
12250,2014-05-15,USD,AUD,1.7956
12251,2014-05-15,USD,BRL,3.83
12252,2014-05-15,USD,CAD,1.5629
12253,2014-05-15,USD,CNY,8.2873
12254,2014-05-15,USD,EUR,1.0168
12255,2014-05-15,USD,GBP,0.6422
12256,2014-05-15,USD,JPY,123.0
12257,2014-05-15,USD,MXN,10.2159
12258,2014-05-15,USD,SAR,3.7509
12259,2014-05-15,USD,VEB,1380.0
12260,2014-05-16,USD,ARS,3.55
12261,2014-05-16,USD,AUD,1.8082
12262,2014-05-16,USD,BRL,3.7149
12263,2014-05-16,USD,CAD,1.5661
12264,2014-05-16,USD,CNY,8.2872
12265,2014-05-16,USD,EUR,1.0161
12266,2014-05-16,USD,GBP,0.6421
12267,2014-05-16,USD,JPY,122.94
12268,2014-05-16,USD,MXN,10.208
12269,2014-05-16,USD,SAR,3.7504
12270,2014-05-16,USD,VEB,1400.0
12271,2014-05-17,USD,ARS,3.53
12272,2014-05-17,USD,AUD,1.8028
12273,2014-05-17,USD,BRL,3.6429
12274,2014-05-17,USD,CAD,1.5578
12275,2014-05-17,USD,CNY,8.2871
12276,2014-05-17,USD,EUR,1.0104
12277,2014-05-17,USD,GBP,0.6391
12278,2014-05-17,USD,JPY,122.55
12279,2014-05-17,USD,MXN,10.204
12280,2014-05-17,USD,SAR,3.7509
12281,2014-05-17,USD,VEB,1429.0
12282,2014-05-18,USD,ARS,3.53
12283,2014-05-18,USD,AUD,1.7891
12284,2014-05-18,USD,BRL,3.7054
12285,2014-05-18,USD,CAD,1.5589
12286,2014-05-18,USD,CNY,8.2872
12287,2014-05-18,USD,EUR,1.0035
12288,2014-05-18,USD,GBP,0.6397
12289,2014-05-18,USD,JPY,122.23
12290,2014-05-18,USD,MXN,10.217
12291,2014-05-18,USD,SAR,3.7509
12292,2014-05-18,USD,VEB,1429.0
12293,2014-05-19,USD,ARS,3.53
12294,2014-05-19,USD,AUD,1.793
12295,2014-05-19,USD,BRL,3.7054
12296,2014-05-19,USD,CAD,1.5589
12297,2014-05-19,USD,CNY,8.2872
12298,2014-05-19,USD,EUR,1.0037
12299,2014-05-19,USD,GBP,0.6392
12300,2014-05-19,USD,JPY,122.21
12301,2014-05-19,USD,MXN,10.191
12302,2014-05-19,USD,SAR,3.7507
12303,2014-05-19,USD,VEB,1429.0
12304,2014-05-20,USD,ARS,3.53
12305,2014-05-20,USD,AUD,1.7883
12306,2014-05-20,USD,BRL,3.7054
12307,2014-05-20,USD,CAD,1.5589
12308,2014-05-20,USD,CNY,8.2872
12309,2014-05-20,USD,EUR,1.0031
12310,2014-05-20,USD,GBP,0.6391
12311,2014-05-20,USD,JPY,122.14
12312,2014-05-20,USD,MXN,10.191
12313,2014-05-20,USD,SAR,3.7507
12314,2014-05-20,USD,VEB,1429.0
12315,2014-05-21,USD,ARS,3.57
12316,2014-05-21,USD,AUD,1.7816
12317,2014-05-21,USD,BRL,3.55
12318,2014-05-21,USD,CAD,1.5546
12319,2014-05-21,USD,CNY,8.2873
12320,2014-05-21,USD,EUR,1.0025
12321,2014-05-21,USD,GBP,0.6421
12322,2014-05-21,USD,JPY,122.3
12323,2014-05-21,USD,MXN,10.215
12324,2014-05-21,USD,SAR,3.7509
12325,2014-05-21,USD,VEB,1427.0
12326,2014-05-22,USD,ARS,3.54
12327,2014-05-22,USD,AUD,1.7822
12328,2014-05-22,USD,BRL,3.56
12329,2014-05-22,USD,CAD,1.5568
12330,2014-05-22,USD,CNY,8.2871
12331,2014-05-22,USD,EUR,0.9999
12332,2014-05-22,USD,GBP,0.6397
12333,2014-05-22,USD,JPY,121.85
12334,2014-05-22,USD,MXN,10.205
12335,2014-05-22,USD,SAR,3.7509
12336,2014-05-22,USD,VEB,1393.5
12337,2014-05-23,USD,ARS,3.54
12338,2014-05-23,USD,AUD,1.7748
12339,2014-05-23,USD,BRL,3.661
12340,2014-05-23,USD,CAD,1.5541
12341,2014-05-23,USD,CNY,8.2871
12342,2014-05-23,USD,EUR,0.9971
12343,2014-05-23,USD,GBP,0.6393
12344,2014-05-23,USD,JPY,121.83
12345,2014-05-23,USD,MXN,10.2159
12346,2014-05-23,USD,SAR,3.7504
12347,2014-05-23,USD,VEB,1374.5
12348,2014-05-24,USD,ARS,3.55
12349,2014-05-24,USD,AUD,1.7658
12350,2014-05-24,USD,BRL,3.588
12351,2014-05-24,USD,CAD,1.5571
12352,2014-05-24,USD,CNY,8.2871
12353,2014-05-24,USD,EUR,0.9909
12354,2014-05-24,USD,GBP,0.633
12355,2014-05-24,USD,JPY,121.18
12356,2014-05-24,USD,MXN,10.289
12357,2014-05-24,USD,SAR,3.7504
12358,2014-05-24,USD,VEB,1393.0
12359,2014-05-25,USD,ARS,3.55
12360,2014-05-25,USD,AUD,1.7715
12361,2014-05-25,USD,BRL,3.6316
12362,2014-05-25,USD,CAD,1.5648
12363,2014-05-25,USD,CNY,8.2871
12364,2014-05-25,USD,EUR,0.9874
12365,2014-05-25,USD,GBP,0.6288
12366,2014-05-25,USD,JPY,119.84
12367,2014-05-25,USD,MXN,10.333
12368,2014-05-25,USD,SAR,3.7505
12369,2014-05-25,USD,VEB,1393.0
12370,2014-05-26,USD,ARS,3.55
12371,2014-05-26,USD,AUD,1.7734
12372,2014-05-26,USD,BRL,3.6316
12373,2014-05-26,USD,CAD,1.5652
12374,2014-05-26,USD,CNY,8.2871
12375,2014-05-26,USD,EUR,0.9846
12376,2014-05-26,USD,GBP,0.6282
12377,2014-05-26,USD,JPY,119.84
12378,2014-05-26,USD,MXN,10.333
12379,2014-05-26,USD,SAR,3.7505
12380,2014-05-26,USD,VEB,1393.0
12381,2014-05-27,USD,ARS,3.55
12382,2014-05-27,USD,AUD,1.7734
12383,2014-05-27,USD,BRL,3.6316
12384,2014-05-27,USD,CAD,1.5643
12385,2014-05-27,USD,CNY,8.2871
12386,2014-05-27,USD,EUR,0.9877
12387,2014-05-27,USD,GBP,0.6289
12388,2014-05-27,USD,JPY,119.85
12389,2014-05-27,USD,MXN,10.333
12390,2014-05-27,USD,SAR,3.7505
12391,2014-05-27,USD,VEB,1393.0
12392,2014-05-28,USD,ARS,3.55
12393,2014-05-28,USD,AUD,1.7819
12394,2014-05-28,USD,BRL,3.5249
12395,2014-05-28,USD,CAD,1.57
12396,2014-05-28,USD,CNY,8.2871
12397,2014-05-28,USD,EUR,0.9899
12398,2014-05-28,USD,GBP,0.6303
12399,2014-05-28,USD,JPY,119.56
12400,2014-05-28,USD,MXN,10.349
12401,2014-05-28,USD,SAR,3.7505
12402,2014-05-28,USD,VEB,1362.0
12403,2014-05-29,USD,ARS,3.53
12404,2014-05-29,USD,AUD,1.785
12405,2014-05-29,USD,BRL,3.624
12406,2014-05-29,USD,CAD,1.5777
12407,2014-05-29,USD,CNY,8.2871
12408,2014-05-29,USD,EUR,0.9878
12409,2014-05-29,USD,GBP,0.6291
12410,2014-05-29,USD,JPY,119.65
12411,2014-05-29,USD,MXN,10.319
12412,2014-05-29,USD,SAR,3.7505
12413,2014-05-29,USD,VEB,1354.0
12414,2014-05-30,USD,ARS,3.53
12415,2014-05-30,USD,AUD,1.7873
12416,2014-05-30,USD,BRL,3.7128
12417,2014-05-30,USD,CAD,1.5749
12418,2014-05-30,USD,CNY,8.2871
12419,2014-05-30,USD,EUR,0.9933
12420,2014-05-30,USD,GBP,0.6309
12421,2014-05-30,USD,JPY,120.23
12422,2014-05-30,USD,MXN,10.272
12423,2014-05-30,USD,SAR,3.7504
12424,2014-05-30,USD,VEB,1354.0
12425,2014-05-31,USD,ARS,3.55
12426,2014-05-31,USD,AUD,1.7759
12427,2014-05-31,USD,BRL,3.695
12428,2014-05-31,USD,CAD,1.5753
12429,2014-05-31,USD,CNY,8.2871
12430,2014-05-31,USD,EUR,0.9958
12431,2014-05-31,USD,GBP,0.6333
12432,2014-05-31,USD,JPY,120.52
12433,2014-05-31,USD,MXN,10.2479
12434,2014-05-31,USD,SAR,3.7503
12435,2014-05-31,USD,VEB,1362.0
12436,2011-05-31,USD,USD,1.0
12437,2011-06-01,USD,USD,1.0
12438,2011-06-02,USD,USD,1.0
12439,2011-06-03,USD,USD,1.0
12440,2011-06-04,USD,USD,1.0
12441,2011-06-05,USD,USD,1.0
12442,2011-06-06,USD,USD,1.0
12443,2011-06-07,USD,USD,1.0
12444,2011-06-08,USD,USD,1.0
12445,2011-06-09,USD,USD,1.0
12446,2011-06-10,USD,USD,1.0
12447,2011-06-11,USD,USD,1.0
12448,2011-06-12,USD,USD,1.0
12449,2011-06-13,USD,USD,1.0
12450,2011-06-14,USD,USD,1.0
12451,2011-06-15,USD,USD,1.0
12452,2011-06-16,USD,USD,1.0
12453,2011-06-17,USD,USD,1.0
12454,2011-06-18,USD,USD,1.0
12455,2011-06-19,USD,USD,1.0
12456,2011-06-20,USD,USD,1.0
12457,2011-06-21,USD,USD,1.0
12458,2011-06-22,USD,USD,1.0
12459,2011-06-23,USD,USD,1.0
12460,2011-06-24,USD,USD,1.0
12461,2011-06-25,USD,USD,1.0
12462,2011-06-26,USD,USD,1.0
12463,2011-06-27,USD,USD,1.0
12464,2011-06-28,USD,USD,1.0
12465,2011-06-29,USD,USD,1.0
12466,2011-06-30,USD,USD,1.0
12467,2011-07-01,USD,USD,1.0
12468,2011-07-02,USD,USD,1.0
12469,2011-07-03,USD,USD,1.0
12470,2011-07-04,USD,USD,1.0
12471,2011-07-05,USD,USD,1.0
12472,2011-07-06,USD,USD,1.0
12473,2011-07-07,USD,USD,1.0
12474,2011-07-08,USD,USD,1.0
12475,2011-07-09,USD,USD,1.0
12476,2011-07-10,USD,USD,1.0
12477,2011-07-11,USD,USD,1.0
12478,2011-07-12,USD,USD,1.0
12479,2011-07-13,USD,USD,1.0
12480,2011-07-14,USD,USD,1.0
12481,2011-07-15,USD,USD,1.0
12482,2011-07-16,USD,USD,1.0
12483,2011-07-17,USD,USD,1.0
12484,2011-07-18,USD,USD,1.0
12485,2011-07-19,USD,USD,1.0
12486,2011-07-20,USD,USD,1.0
12487,2011-07-21,USD,USD,1.0
12488,2011-07-22,USD,USD,1.0
12489,2011-07-23,USD,USD,1.0
12490,2011-07-24,USD,USD,1.0
12491,2011-07-25,USD,USD,1.0
12492,2011-07-26,USD,USD,1.0
12493,2011-07-27,USD,USD,1.0
12494,2011-07-28,USD,USD,1.0
12495,2011-07-29,USD,USD,1.0
12496,2011-07-30,USD,USD,1.0
12497,2011-07-31,USD,USD,1.0
12498,2011-08-01,USD,USD,1.0
12499,2011-08-02,USD,USD,1.0
12500,2011-08-03,USD,USD,1.0
12501,2011-08-04,USD,USD,1.0
12502,2011-08-05,USD,USD,1.0
12503,2011-08-06,USD,USD,1.0
12504,2011-08-07,USD,USD,1.0
12505,2011-08-08,USD,USD,1.0
12506,2011-08-09,USD,USD,1.0
12507,2011-08-10,USD,USD,1.0
12508,2011-08-11,USD,USD,1.0
12509,2011-08-12,USD,USD,1.0
12510,2011-08-13,USD,USD,1.0
12511,2011-08-14,USD,USD,1.0
12512,2011-08-15,USD,USD,1.0
12513,2011-08-16,USD,USD,1.0
12514,2011-08-17,USD,USD,1.0
12515,2011-08-18,USD,USD,1.0
12516,2011-08-19,USD,USD,1.0
12517,2011-08-20,USD,USD,1.0
12518,2011-08-21,USD,USD,1.0
12519,2011-08-22,USD,USD,1.0
12520,2011-08-23,USD,USD,1.0
12521,2011-08-24,USD,USD,1.0
12522,2011-08-25,USD,USD,1.0
12523,2011-08-26,USD,USD,1.0
12524,2011-08-27,USD,USD,1.0
12525,2011-08-28,USD,USD,1.0
12526,2011-08-29,USD,USD,1.0
12527,2011-08-30,USD,USD,1.0
12528,2011-08-31,USD,USD,1.0
12529,2011-09-01,USD,USD,1.0
12530,2011-09-02,USD,USD,1.0
12531,2011-09-03,USD,USD,1.0
12532,2011-09-04,USD,USD,1.0
12533,2011-09-05,USD,USD,1.0
12534,2011-09-06,USD,USD,1.0
12535,2011-09-07,USD,USD,1.0
12536,2011-09-08,USD,USD,1.0
12537,2011-09-09,USD,USD,1.0
12538,2011-09-10,USD,USD,1.0
12539,2011-09-11,USD,USD,1.0
12540,2011-09-12,USD,USD,1.0
12541,2011-09-13,USD,USD,1.0
12542,2011-09-14,USD,USD,1.0
12543,2011-09-15,USD,USD,1.0
12544,2011-09-16,USD,USD,1.0
12545,2011-09-17,USD,USD,1.0
12546,2011-09-18,USD,USD,1.0
12547,2011-09-19,USD,USD,1.0
12548,2011-09-20,USD,USD,1.0
12549,2011-09-21,USD,USD,1.0
12550,2011-09-22,USD,USD,1.0
12551,2011-09-23,USD,USD,1.0
12552,2011-09-24,USD,USD,1.0
12553,2011-09-25,USD,USD,1.0
12554,2011-09-26,USD,USD,1.0
12555,2011-09-27,USD,USD,1.0
12556,2011-09-28,USD,USD,1.0
12557,2011-09-29,USD,USD,1.0
12558,2011-09-30,USD,USD,1.0
12559,2011-10-01,USD,USD,1.0
12560,2011-10-02,USD,USD,1.0
12561,2011-10-03,USD,USD,1.0
12562,2011-10-04,USD,USD,1.0
12563,2011-10-05,USD,USD,1.0
12564,2011-10-06,USD,USD,1.0
12565,2011-10-07,USD,USD,1.0
12566,2011-10-08,USD,USD,1.0
12567,2011-10-09,USD,USD,1.0
12568,2011-10-10,USD,USD,1.0
12569,2011-10-11,USD,USD,1.0
12570,2011-10-12,USD,USD,1.0
12571,2011-10-13,USD,USD,1.0
12572,2011-10-14,USD,USD,1.0
12573,2011-10-15,USD,USD,1.0
12574,2011-10-16,USD,USD,1.0
12575,2011-10-17,USD,USD,1.0
12576,2011-10-18,USD,USD,1.0
12577,2011-10-19,USD,USD,1.0
12578,2011-10-20,USD,USD,1.0
12579,2011-10-21,USD,USD,1.0
12580,2011-10-22,USD,USD,1.0
12581,2011-10-23,USD,USD,1.0
12582,2011-10-24,USD,USD,1.0
12583,2011-10-25,USD,USD,1.0
12584,2011-10-26,USD,USD,1.0
12585,2011-10-27,USD,USD,1.0
12586,2011-10-28,USD,USD,1.0
12587,2011-10-29,USD,USD,1.0
12588,2011-10-30,USD,USD,1.0
12589,2011-10-31,USD,USD,1.0
12590,2011-11-01,USD,USD,1.0
12591,2011-11-02,USD,USD,1.0
12592,2011-11-03,USD,USD,1.0
12593,2011-11-04,USD,USD,1.0
12594,2011-11-05,USD,USD,1.0
12595,2011-11-06,USD,USD,1.0
12596,2011-11-07,USD,USD,1.0
12597,2011-11-08,USD,USD,1.0
12598,2011-11-09,USD,USD,1.0
12599,2011-11-10,USD,USD,1.0
12600,2011-11-11,USD,USD,1.0
12601,2011-11-12,USD,USD,1.0
12602,2011-11-13,USD,USD,1.0
12603,2011-11-14,USD,USD,1.0
12604,2011-11-15,USD,USD,1.0
12605,2011-11-16,USD,USD,1.0
12606,2011-11-17,USD,USD,1.0
12607,2011-11-18,USD,USD,1.0
12608,2011-11-19,USD,USD,1.0
12609,2011-11-20,USD,USD,1.0
12610,2011-11-21,USD,USD,1.0
12611,2011-11-22,USD,USD,1.0
12612,2011-11-23,USD,USD,1.0
12613,2011-11-24,USD,USD,1.0
12614,2011-11-25,USD,USD,1.0
12615,2011-11-26,USD,USD,1.0
12616,2011-11-27,USD,USD,1.0
12617,2011-11-28,USD,USD,1.0
12618,2011-11-29,USD,USD,1.0
12619,2011-11-30,USD,USD,1.0
12620,2011-12-01,USD,USD,1.0
12621,2011-12-02,USD,USD,1.0
12622,2011-12-03,USD,USD,1.0
12623,2011-12-04,USD,USD,1.0
12624,2011-12-05,USD,USD,1.0
12625,2011-12-06,USD,USD,1.0
12626,2011-12-07,USD,USD,1.0
12627,2011-12-08,USD,USD,1.0
12628,2011-12-09,USD,USD,1.0
12629,2011-12-10,USD,USD,1.0
12630,2011-12-11,USD,USD,1.0
12631,2011-12-12,USD,USD,1.0
12632,2011-12-13,USD,USD,1.0
12633,2011-12-14,USD,USD,1.0
12634,2011-12-15,USD,USD,1.0
12635,2011-12-16,USD,USD,1.0
12636,2011-12-17,USD,USD,1.0
12637,2011-12-18,USD,USD,1.0
12638,2011-12-19,USD,USD,1.0
12639,2011-12-20,USD,USD,1.0
12640,2011-12-21,USD,USD,1.0
12641,2011-12-22,USD,USD,1.0
12642,2011-12-23,USD,USD,1.0
12643,2011-12-24,USD,USD,1.0
12644,2011-12-25,USD,USD,1.0
12645,2011-12-26,USD,USD,1.0
12646,2011-12-27,USD,USD,1.0
12647,2011-12-28,USD,USD,1.0
12648,2011-12-29,USD,USD,1.0
12649,2011-12-30,USD,USD,1.0
12650,2011-12-31,USD,USD,1.0
12651,2012-01-01,USD,USD,1.0
12652,2012-01-02,USD,USD,1.0
12653,2012-01-03,USD,USD,1.0
12654,2012-01-04,USD,USD,1.0
12655,2012-01-05,USD,USD,1.0
12656,2012-01-06,USD,USD,1.0
12657,2012-01-07,USD,USD,1.0
12658,2012-01-08,USD,USD,1.0
12659,2012-01-09,USD,USD,1.0
12660,2012-01-10,USD,USD,1.0
12661,2012-01-11,USD,USD,1.0
12662,2012-01-12,USD,USD,1.0
12663,2012-01-13,USD,USD,1.0
12664,2012-01-14,USD,USD,1.0
12665,2012-01-15,USD,USD,1.0
